chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	evidenceSources	elementType	eliteness
chr3	161348552	161351017	GH03J161348	268	.	161348552	161351017	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	161365754	161366570	GH03J161365	133	.	161365754	161366570	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	161371052	161373643	GH03J161371	600	.	161371052	161373643	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr3	161403352	161403502	GH03J161403	173	.	161403352	161403502	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	161412252	161412442	GH03J161412	240	.	161412252	161412442	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	161412587	161416912	GH03J161413	327	.	161412587	161416912	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	161418591	161421707	GH03J161418	438	.	161418591	161421707	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	161770099	161771402	GH03J161770	215	.	161770099	161771402	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	165836554	165838002	GH03J165836	463	.	165836554	165838002	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr3	167732133	167736877	GH03J167732	583	.	167732133	167736877	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr3	167749867	167751326	GH03J167749	210	.	167749867	167751326	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	167861600	167862800	GH03J167861	103	.	167861600	167862800	160,160,160	Ensembl,FANTOM5	Enhancer	Elite
chr3	167876439	167877486	GH03J167876	188	.	167876439	167877486	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	168024014	168025702	GH03J168024	173	.	168024014	168025702	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	169240544	169245156	GH03J169240	565	.	169240544	169245156	95,95,95	ENCODE(Z-Lab),Ensembl,UCNEbase,VISTA,dbSUPER	Enhancer	Elite
chr3	169573987	169574828	GH03J169573	180	.	169573987	169574828	95,95,95	UCNEbase,dbSUPER	Enhancer	Elite
chr3	169579147	169579830	GH03J169579	242	.	169579147	169579830	95,95,95	ENCODE(Z-Lab),UCNEbase,dbSUPER	Enhancer	Elite
chr3	169657492	169669842	GH03J169657	779	.	169657492	169669842	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr3	169768803	169770225	GH03J169768	540	.	169768803	169770225	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr3	169771400	169774759	GH03J169771	593	.	169771400	169774759	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr3	169810996	169814537	GH03J169810	533	.	169810996	169814537	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr3	169836323	169837273	GH03J169836	178	.	169836323	169837273	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	169864882	169866142	GH03J169864	118	.	169864882	169866142	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	169931456	169933515	GH03J169931	240	.	169931456	169933515	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	169938557	169942774	GH03J169938	322	.	169938557	169942774	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	169944382	169946703	GH03J169944	340	.	169944382	169946703	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	169952165	169952800	GH03J169952	200	.	169952165	169952800	95,95,95	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	169953377	169955238	GH03J169953	284	.	169953377	169955238	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	169964984	169968909	GH03J169964	649	.	169964984	169968909	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr3	169979559	169980646	GH03J169979	192	.	169979559	169980646	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	169998302	169999797	GH03J169998	297	.	169998302	169999797	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	170002000	170004994	GH03J170002	328	.	170002000	170004994	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	170006731	170007600	GH03J170006	264	.	170006731	170007600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	170033327	170034096	GH03J170033	257	.	170033327	170034096	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr3	170037363	170042136	GH03J170037	620	.	170037363	170042136	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr3	170043311	170051133	GH03J170043	399	.	170043311	170051133	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	170057648	170058501	GH03J170057	167	.	170057648	170058501	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	170132452	170132602	GH03J170132	250	.	170132452	170132602	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	170178614	170182482	GH03J170178	632	.	170178614	170182482	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr3	170189111	170189600	GH03J170189	232	.	170189111	170189600	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	170221600	170225000	GH03J170221	722	.	170221600	170225000	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr3	170319766	170322000	GH03J170319	277	.	170319766	170322000	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	170329687	170331902	GH03J170329	358	.	170329687	170331902	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	170343666	170345813	GH03J170343	292	.	170343666	170345813	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	170352800	170362522	GH03J170352	807	.	170352800	170362522	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr3	170418175	170422273	GH03J170418	578	.	170418175	170422273	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr3	170448456	170449005	GH03J170448	98	.	170448456	170449005	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	170485715	170485940	GH03J170485	77	.	170485715	170485940	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr3	170492432	170497058	GH03J170492	337	.	170492432	170497058	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr3	170499731	170499861	GH03J170499	263	.	170499731	170499861	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	170597415	170599152	GH03J170597	167	.	170597415	170599152	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	170614406	170615341	GH03J170614	220	.	170614406	170615341	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	170621960	170623541	GH03J170621	220	.	170621960	170623541	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	170634731	170635392	GH03J170634	228	.	170634731	170635392	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	170688675	170691100	GH03J170688	298	.	170688675	170691100	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	170701820	170704097	GH03J170701	414	.	170701820	170704097	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	170708050	170710331	GH03J170708	173	.	170708050	170710331	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	170712418	170715524	GH03J170712	282	.	170712418	170715524	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr3	170723802	170729463	GH03J170723	465	.	170723802	170729463	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	170729960	170730822	GH03J170729	303	.	170729960	170730822	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	170808242	170814832	GH03J170808	381	.	170808242	170814832	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr3	170866859	170871683	GH03J170866	665	.	170866859	170871683	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr3	170907390	170910241	GH03J170907	652	.	170907390	170910241	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr3	170996948	171005123	GH03J170996	378	.	170996948	171005123	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171005184	171006450	GH03J171005	144	.	171005184	171006450	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	171013431	171020813	GH03J171013	364	.	171013431	171020813	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr3	171165131	171173017	GH03J171165	321	.	171165131	171173017	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr3	171182199	171183401	GH03J171182	358	.	171182199	171183401	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171191534	171194030	GH03J171191	323	.	171191534	171194030	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	171320407	171325964	GH03J171320	390	.	171320407	171325964	95,95,95	ENCODE(Z-Lab),Ensembl,VISTA,dbSUPER	Enhancer	Elite
chr3	171346850	171349656	GH03J171346	350	.	171346850	171349656	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171351322	171356521	GH03J171351	325	.	171351322	171356521	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171373288	171377399	GH03J171373	359	.	171373288	171377399	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr3	171456619	171462647	GH03J171456	725	.	171456619	171462647	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr3	171552800	171553585	GH03J171552	139	.	171552800	171553585	160,160,160	Ensembl,FANTOM5	Enhancer	Elite
chr3	171564800	171565600	GH03J171564	172	.	171564800	171565600	95,95,95	Ensembl,FANTOM5	Enhancer	Elite
chr3	171565770	171566200	GH03J171565	180	.	171565770	171566200	95,95,95	Ensembl,FANTOM5	Enhancer	Elite
chr3	171640090	171641343	GH03J171640	178	.	171640090	171641343	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	171646399	171647200	GH03J171646	195	.	171646399	171647200	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	171654470	171655424	GH03J171654	153	.	171654470	171655424	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	171675669	171686023	GH03J171675	271	.	171675669	171686023	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	171748200	171748800	GH03J171748	195	.	171748200	171748800	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	171752247	171756285	GH03J171752	297	.	171752247	171756285	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171767830	171772801	GH03J171767	478	.	171767830	171772801	255,51,51	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr3	171776201	171778399	GH03J171776	304	.	171776201	171778399	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	171778610	171778760	GH03J171778	161	.	171778610	171778760	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	171781230	171783521	GH03J171781	240	.	171781230	171783521	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171784470	171784620	GH03J171784	98	.	171784470	171784620	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	171787475	171793361	GH03J171787	354	.	171787475	171793361	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171800459	171803463	GH03J171800	418	.	171800459	171803463	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	171804046	171813327	GH03J171804	800	.	171804046	171813327	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr3	171813383	171814600	GH03J171813	451	.	171813383	171814600	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	171815938	171816501	GH03J171815	222	.	171815938	171816501	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171824538	171826240	GH03J171824	453	.	171824538	171826240	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	171828200	171830834	GH03J171828	437	.	171828200	171830834	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	171832257	171836165	GH03J171832	401	.	171832257	171836165	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	171837730	171839612	GH03J171837	348	.	171837730	171839612	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171840554	171843675	GH03J171840	359	.	171840554	171843675	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171862591	171864304	GH03J171862	295	.	171862591	171864304	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171872600	171877679	GH03J171872	436	.	171872600	171877679	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	171878356	171879787	GH03J171878	363	.	171878356	171879787	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	171934933	171938258	GH03J171934	301	.	171934933	171938258	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	171965987	171968769	GH03J171965	466	.	171965987	171968769	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	171974714	171979612	GH03J171974	363	.	171974714	171979612	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr3	172060400	172060800	GH03J172060	98	.	172060400	172060800	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr3	172061001	172062874	GH03J172061	361	.	172061001	172062874	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172063200	172063600	GH03J172063	249	.	172063200	172063600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172064000	172064200	GH03J172065	178	.	172064000	172064200	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr3	172064570	172068293	GH03J172064	361	.	172064570	172068293	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172068600	172069200	GH03J172068	144	.	172068600	172069200	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr3	172069600	172069800	GH03J172069	160	.	172069600	172069800	160,160,160	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172070000	172071000	GH03J172070	192	.	172070000	172071000	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr3	172071930	172072367	GH03J172071	237	.	172071930	172072367	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr3	172072670	172072820	GH03J172072	133	.	172072670	172072820	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	172073000	172073600	GH03J172073	183	.	172073000	172073600	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr3	172073811	172075566	GH03J172074	376	.	172073811	172075566	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172080148	172090400	GH03J172080	368	.	172080148	172090400	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172094200	172105399	GH03J172094	538	.	172094200	172105399	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr3	172105601	172109120	GH03J172105	421	.	172105601	172109120	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172124336	172158200	GH03J172124	528	.	172124336	172158200	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172158801	172160960	GH03J172158	394	.	172158801	172160960	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172167501	172172001	GH03J172167	329	.	172167501	172172001	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172173600	172177201	GH03J172173	229	.	172173600	172177201	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172178992	172183612	GH03J172178	369	.	172178992	172183612	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172186031	172186203	GH03J172186	122	.	172186031	172186203	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr3	172193600	172193800	GH03J172193	98	.	172193600	172193800	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr3	172194600	172195800	GH03J172194	245	.	172194600	172195800	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172200001	172205715	GH03J172200	371	.	172200001	172205715	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172208590	172211622	GH03J172208	318	.	172208590	172211622	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172212394	172214630	GH03J172212	295	.	172212394	172214630	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172214910	172215060	GH03J172214	63	.	172214910	172215060	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	172216447	172220043	GH03J172216	354	.	172216447	172220043	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172224600	172225000	GH03J172224	173	.	172224600	172225000	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr3	172226490	172226655	GH03J172226	63	.	172226490	172226655	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	172236735	172236992	GH03J172236	112	.	172236735	172236992	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr3	172239200	172239600	GH03J172239	118	.	172239200	172239600	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr3	172243693	172244839	GH03J172243	133	.	172243693	172244839	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	172255051	172261600	GH03J172255	293	.	172255051	172261600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172277956	172281639	GH03J172277	292	.	172277956	172281639	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172285522	172286679	GH03J172285	153	.	172285522	172286679	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	172287730	172289788	GH03J172287	188	.	172287730	172289788	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	172313791	172321707	GH03J172313	407	.	172313791	172321707	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172476401	172478197	GH03J172476	261	.	172476401	172478197	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	172511481	172514477	GH03J172511	424	.	172511481	172514477	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172514497	172518723	GH03J172514	371	.	172514497	172518723	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172552063	172555484	GH03J172552	290	.	172552063	172555484	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	172561395	172564414	GH03J172561	415	.	172561395	172564414	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172577934	172578446	GH03J172577	98	.	172577934	172578446	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr3	172579425	172581399	GH03J172579	333	.	172579425	172581399	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172582389	172583506	GH03J172582	98	.	172582389	172583506	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	172586442	172586805	GH03J172586	285	.	172586442	172586805	95,95,95	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172590671	172597023	GH03J172590	528	.	172590671	172597023	255,51,51	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr3	172635039	172638700	GH03J172635	238	.	172635039	172638700	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	172648000	172649400	GH03J172648	313	.	172648000	172649400	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	172665971	172667600	GH03J172665	312	.	172665971	172667600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172672628	172674400	GH03J172672	245	.	172672628	172674400	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	172675000	172678600	GH03J172675	272	.	172675000	172678600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172684951	172686672	GH03J172684	153	.	172684951	172686672	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	172690941	172693200	GH03J172690	303	.	172690941	172693200	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	172695187	172699799	GH03J172695	287	.	172695187	172699799	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	172700370	172702500	GH03J172700	248	.	172700370	172702500	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr3	172706735	172712460	GH03J172707	420	.	172706735	172712460	255,51,51	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr3	172747781	172752610	GH03J172747	736	.	172747781	172752610	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr3	175335608	175337032	GH03J175335	178	.	175335608	175337032	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	175338617	175339439	GH03J175338	286	.	175338617	175339439	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	175347031	175347221	GH03J175347	195	.	175347031	175347221	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	177057200	177058121	GH03J177057	195	.	177057200	177058121	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	177149023	177152293	GH03J177149	264	.	177149023	177152293	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	177176678	177180200	GH03J177176	288	.	177176678	177180200	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	177190265	177192000	GH03J177190	245	.	177190265	177192000	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	177193486	177203125	GH03J177193	758	.	177193486	177203125	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr3	177263499	177264288	GH03J177263	222	.	177263499	177264288	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	177350832	177352779	GH03J177351	220	.	177350832	177352779	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	177353400	177353600	GH03J177353	63	.	177353400	177353600	192,192,192	Ensembl,dbSUPER	Enhancer	Elite
chr3	177355928	177363534	GH03J177355	521	.	177355928	177363534	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	177369644	177371606	GH03J177369	98	.	177369644	177371606	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	177410392	177411386	GH03J177410	167	.	177410392	177411386	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	177426624	177428000	GH03J177426	292	.	177426624	177428000	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr3	177441234	177453516	GH03J177441	449	.	177441234	177453516	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	177477030	177481089	GH03J177477	330	.	177477030	177481089	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	177490069	177494150	GH03J177490	261	.	177490069	177494150	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	177537594	177540558	GH03J177537	290	.	177537594	177540558	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	177554572	177555635	GH03J177554	160	.	177554572	177555635	160,160,160	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	177570392	177570582	GH03J177570	118	.	177570392	177570582	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr3	177574399	177574601	GH03J177574	315	.	177574399	177574601	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	177595354	177599071	GH03J177596	399	.	177595354	177599071	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	177599365	177599800	GH03J177599	140	.	177599365	177599800	160,160,160	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr3	177602572	177604199	GH03J177602	253	.	177602572	177604199	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr3	177646636	177648798	GH03J177646	144	.	177646636	177648798	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	177672637	177674519	GH03J177672	235	.	177672637	177674519	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr3	177679070	177680573	GH03J177679	235	.	177679070	177680573	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
