chrom	chromStart	chromEnd	name	score	value	geneAssociationMethods	color	geneHancerChrom	geneHancerStart	geneHancerEnd	geneHancerIdentifier	geneHancerStrand	geneChrom	geneStart	geneEnd	geneName	geneStrand
chr4	147732062	147866400	ARHGAP10/GH04J147866	3	3.24	eQTLs,Distance	162,20,47	chr4	147865999	147866400	GH04J147866	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147864813	ARHGAP10/GH04J147863	4	6.76	eQTLs,Distance	162,20,47	chr4	147863221	147864813	GH04J147863	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147855400	ARHGAP10/GH04J147855	3	3.7	eQTLs,Distance	162,20,47	chr4	147855000	147855400	GH04J147855	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147854548	ARHGAP10/GH04J147854	3	3.69	eQTLs,Distance	162,20,47	chr4	147853530	147854548	GH04J147854	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147843200	ARHGAP10/GH04J147840	4	5.55	eQTLs,Distance	162,20,47	chr4	147840669	147843200	GH04J147840	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147835600	ARHGAP10/GH04J147835	5	7.42	C-HiC,Distance	162,20,47	chr4	147835200	147835600	GH04J147835	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147834400	ARHGAP10/GH04J147834	4	7.07	eQTLs,C-HiC,Distance	162,20,47	chr4	147834200	147834400	GH04J147834	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147833642	ARHGAP10/GH04J147827	13	27.84	eQTLs,C-HiC,eRNA_co-expression,Distance	162,20,47	chr4	147827001	147833642	GH04J147827	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147826829	ARHGAP10/GH04J147825	4	6.89	eQTLs,eRNA_co-expression,Distance	162,20,47	chr4	147825379	147826829	GH04J147825	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147823800	ARHGAP10/GH04J147820	4	5.02	eQTLs,Distance	162,20,47	chr4	147820713	147823800	GH04J147820	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147800812	ARHGAP10/GH04J147799	8	15.04	C-HiC,Distance	162,20,47	chr4	147799377	147800812	GH04J147799	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147795367	ARHGAP10/GH04J147791	7	14.08	C-HiC,Distance	162,20,47	chr4	147791801	147795367	GH04J147791	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147774999	ARHGAP10/GH04J147770	6	12.08	C-HiC,Distance	162,20,47	chr4	147770515	147774999	GH04J147770	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147770159	ARHGAP10/GH04J147771	3	4.57	C-HiC,Distance	162,20,47	chr4	147770071	147770159	GH04J147771	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147769000	ARHGAP10/GH04J147767	7	13.14	C-HiC,Distance	162,20,47	chr4	147767996	147769000	GH04J147767	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147761437	ARHGAP10/GH04J147759	6	11.53	C-HiC,Distance	162,20,47	chr4	147759816	147761437	GH04J147759	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147758012	ARHGAP10/GH04J147753	7	13.71	C-HiC,Distance	162,20,47	chr4	147753132	147758012	GH04J147753	.	chr4	147732062	147732063	ARHGAP10	+
chr4	147732062	147742201	ARHGAP10/GH04J147741	6	11.26	TF_co-expression,Distance	162,20,47	chr4	147741009	147742201	GH04J147741	.	chr4	147732062	147732063	ARHGAP10	+
chr4	148146470	148167360	ENSG00000250354/GH04J148165	3	4.66	C-HiC,Distance	119,172,48	chr4	148165744	148167360	GH04J148165	.	chr4	148146470	148146471	ENSG00000250354	+
chr4	148441399	148446286	NR3C2/GH04J148441	662	1627.71	eRNA_co-expression,Distance	162,20,47	chr4	148441399	148446286	GH04J148441	.	chr4	148445277	148445278	NR3C2	-
chr4	150077559	150079801	DCLK2/GH04J150077	495	1215.88	eQTLs,Distance	119,172,48	chr4	150077559	150079801	GH04J150077	.	chr4	150078273	150078274	DCLK2	+
chr4	150078273	150245437	DCLK2/GH04J150244	3	3.44	eQTLs,Distance	119,172,48	chr4	150244409	150245437	GH04J150244	.	chr4	150078273	150078274	DCLK2	+
chr4	150078273	150240476	DCLK2/GH04J150233	4	6.84	eQTLs,Distance	119,172,48	chr4	150233914	150240476	GH04J150233	.	chr4	150078273	150078274	DCLK2	+
chr4	150078273	150226224	DCLK2/GH04J150224	2	1.9	eRNA_co-expression,Distance	119,172,48	chr4	150224020	150226224	GH04J150224	.	chr4	150078273	150078274	DCLK2	+
chr4	150078273	150216606	DCLK2/GH04J150215	5	7.98	C-HiC,Distance	119,172,48	chr4	150215250	150216606	GH04J150215	.	chr4	150078273	150078274	DCLK2	+
chr4	150078273	150178147	DCLK2/GH04J150175	10	21.26	eQTLs,C-HiC,Distance	119,172,48	chr4	150175320	150178147	GH04J150175	.	chr4	150078273	150078274	DCLK2	+
chr4	150078273	150141800	DCLK2/GH04J150140	5	7.51	C-HiC,Distance	119,172,48	chr4	150140864	150141800	GH04J150140	.	chr4	150078273	150078274	DCLK2	+
chr4	150078273	150136898	DCLK2/GH04J150135	3	3.55	eQTLs,Distance	119,172,48	chr4	150135800	150136898	GH04J150135	.	chr4	150078273	150078274	DCLK2	+
chr4	150078273	150127845	DCLK2/GH04J150126	12	26.8	eQTLs,C-HiC,Distance	119,172,48	chr4	150126065	150127845	GH04J150126	.	chr4	150078273	150078274	DCLK2	+
chr4	150509685	151015727	LRBA/GH04J150509	5	9.48	eQTLs,C-HiC,Distance	119,172,48	chr4	150509685	150511258	GH04J150509	.	chr4	151015726	151015727	LRBA	-
chr4	150509685	150581922	MAB21L2/GH04J150509	6	10.21	eQTLs,C-HiC	217,83,25	chr4	150509685	150511258	GH04J150509	.	chr4	150581921	150581922	MAB21L2	+
chr4	150509685	150579089	ENSG00000249690/GH04J150509	4	6.91	C-HiC,Distance	0,114,189	chr4	150509685	150511258	GH04J150509	.	chr4	150579088	150579089	ENSG00000249690	+
chr4	150721954	151015727	LRBA/GH04J150721	5	9	C-HiC,Distance	119,172,48	chr4	150721954	150724781	GH04J150721	.	chr4	151015726	151015727	LRBA	-
chr4	151012799	151017357	LRBA/GH04J151012	603	1482.4	eQTLs,Distance	119,172,48	chr4	151012799	151017357	GH04J151012	.	chr4	151015726	151015727	LRBA	-
chr4	151097816	151102283	RPS3A/GH04J151097	569	1398.1	eQTLs,Distance	162,20,47	chr4	151097816	151102283	GH04J151097	.	chr4	151099572	151099573	RPS3A	+
chr4	151168472	151325632	SH3D19/GH04J151168	7	13.06	C-HiC,eRNA_co-expression,Distance	217,83,25	chr4	151168472	151170338	GH04J151168	.	chr4	151325631	151325632	SH3D19	-
chr4	151195293	151325632	SH3D19/GH04J151195	8	16.52	C-HiC,eRNA_co-expression,Distance	217,83,25	chr4	151195293	151200271	GH04J151195	.	chr4	151325631	151325632	SH3D19	-
chr4	151202363	151325632	SH3D19/GH04J151202	5	8.88	C-HiC,Distance	217,83,25	chr4	151202363	151203403	GH04J151202	.	chr4	151325631	151325632	SH3D19	-
chr4	151204731	151325632	SH3D19/GH04J151204	8	16.17	C-HiC,Distance	217,83,25	chr4	151204731	151205588	GH04J151204	.	chr4	151325631	151325632	SH3D19	-
chr4	151206269	151325632	SH3D19/GH04J151206	8	14.88	eQTLs,C-HiC,Distance	217,83,25	chr4	151206269	151208274	GH04J151206	.	chr4	151325631	151325632	SH3D19	-
chr4	151222561	151325632	SH3D19/GH04J151222	2	0.61	eRNA_co-expression,Distance	217,83,25	chr4	151222561	151222619	GH04J151222	.	chr4	151325631	151325632	SH3D19	-
chr4	151322600	151409156	FAM160A1/GH04J151322	25	57.49	eQTLs,eRNA_co-expression	119,172,48	chr4	151322600	151327060	GH04J151322	.	chr4	151409155	151409156	FAM160A1	+
chr4	151407603	151410931	FAM160A1-DT/GH04J151407	389	955.51	eQTLs,Distance	126,47,142	chr4	151407603	151410931	GH04J151407	.	chr4	151409001	151409002	FAM160A1-DT	-
chr4	151409155	151486757	FAM160A1/GH04J151483	5	8.98	C-HiC,Distance	119,172,48	chr4	151483268	151486757	GH04J151483	.	chr4	151409155	151409156	FAM160A1	+
chr4	151674308	151761023	GATB/GH04J151675	6	10.92	eQTLs,Distance	237,177,32	chr4	151674308	151676989	GH04J151675	.	chr4	151761022	151761023	GATB	-
chr4	151674308	151676989	ENSG00000251455/GH04J151675	209	510.83	eQTLs,Distance	217,83,25	chr4	151674308	151676989	GH04J151675	.	chr4	151674482	151674483	ENSG00000251455	+
chr4	151674482	151693836	ENSG00000251455/GH04J151689	4	6.47	eQTLs,Distance	217,83,25	chr4	151689130	151693836	GH04J151689	.	chr4	151674482	151674483	ENSG00000251455	+
chr4	151689130	151761023	GATB/GH04J151689	8	16.84	eQTLs,Distance	237,177,32	chr4	151689130	151693836	GH04J151689	.	chr4	151761022	151761023	GATB	-
chr4	151742484	151761023	GATB/GH04J151742	8	16.67	eQTLs,Distance	237,177,32	chr4	151742484	151746526	GH04J151742	.	chr4	151761022	151761023	GATB	-
chr4	151760068	151761725	GATB/GH04J151760	554	1362.28	eQTLs,Distance	237,177,32	chr4	151760068	151761725	GH04J151760	.	chr4	151761022	151761023	GATB	-
chr4	152063210	152100753	LINC02273/GH04J152063	3	4.72	eQTLs,Distance	126,47,142	chr4	152063210	152064837	GH04J152063	.	chr4	152100752	152100753	LINC02273	+
chr4	152094460	152100753	LINC02273/GH04J152094	7	14.68	eQTLs,Distance	126,47,142	chr4	152094460	152096340	GH04J152094	.	chr4	152100752	152100753	LINC02273	+
chr4	152097726	152104600	LINC02273/GH04J152097	353	865.92	eQTLs,Distance	126,47,142	chr4	152097726	152104600	GH04J152097	.	chr4	152100752	152100753	LINC02273	+
chr4	152100752	152116657	LINC02273/GH04J152113	11	23.85	eQTLs,Distance	126,47,142	chr4	152113921	152116657	GH04J152113	.	chr4	152100752	152100753	LINC02273	+
chr4	152100752	152109818	LINC02273/GH04J152108	9	18.14	eQTLs,Distance	126,47,142	chr4	152108852	152109818	GH04J152108	.	chr4	152100752	152100753	LINC02273	+
chr4	152100752	152107546	LINC02273/GH04J152105	20	44.53	eQTLs,Distance	126,47,142	chr4	152105567	152107546	GH04J152105	.	chr4	152100752	152100753	LINC02273	+
chr4	152460400	152536095	FBXW7/GH04J152460	7	12.5	C-HiC,Distance	77,190,238	chr4	152460400	152464335	GH04J152460	.	chr4	152536094	152536095	FBXW7	-
chr4	152484966	152536095	FBXW7/GH04J152484	7	13.03	C-HiC,Distance	77,190,238	chr4	152484966	152487642	GH04J152484	.	chr4	152536094	152536095	FBXW7	-
chr4	152500928	152536095	FBXW7/GH04J152500	5	9.49	C-HiC,Distance	77,190,238	chr4	152500928	152501118	GH04J152500	.	chr4	152536094	152536095	FBXW7	-
chr4	152635600	152666368	ENSG00000248571/GH04J152635	4	5.72	C-HiC,Distance	126,47,142	chr4	152635600	152636600	GH04J152635	.	chr4	152666367	152666368	ENSG00000248571	+
chr4	152642771	152666368	ENSG00000248571/GH04J152642	7	14.28	C-HiC,Distance	126,47,142	chr4	152642771	152645994	GH04J152642	.	chr4	152666367	152666368	ENSG00000248571	+
chr4	152678239	152680165	TMEM154/GH04J152678	173	423.47	eRNA_co-expression,Distance	77,190,238	chr4	152678239	152678594	GH04J152678	.	chr4	152680164	152680165	TMEM154	-
chr4	152678598	152682833	TMEM154/GH04J152679	558	1371.52	eQTLs,Distance	77,190,238	chr4	152678598	152682833	GH04J152679	.	chr4	152680164	152680165	TMEM154	-
chr4	152680164	152711181	TMEM154/GH04J152707	8	15.51	eQTLs,C-HiC	77,190,238	chr4	152707675	152711181	GH04J152707	.	chr4	152680164	152680165	TMEM154	-
chr4	152778665	152781226	ARFIP1/GH04J152778	606	1489.96	eQTLs,TF_co-expression,Distance	0,114,189	chr4	152778665	152781226	GH04J152778	.	chr4	152779936	152779937	ARFIP1	+
chr4	152911569	152984818	FHDC1/GH04J152979	6	9.92	C-HiC,Distance	237,177,32	chr4	152979611	152984818	GH04J152979	.	chr4	152911569	152911570	FHDC1	+
chr4	152911569	152974590	FHDC1/GH04J152972	6	12.22	C-HiC,Distance	237,177,32	chr4	152972190	152974590	GH04J152972	.	chr4	152911569	152911570	FHDC1	+
chr4	152911569	152971694	FHDC1/GH04J152969	5	8.19	C-HiC,Distance	237,177,32	chr4	152969687	152971694	GH04J152969	.	chr4	152911569	152911570	FHDC1	+
chr4	152911569	152969098	FHDC1/GH04J152968	4	6.81	C-HiC,Distance	237,177,32	chr4	152968948	152969098	GH04J152968	.	chr4	152911569	152911570	FHDC1	+
chr4	152911569	152959507	FHDC1/GH04J152953	14	31.45	C-HiC,eRNA_co-expression,Distance	237,177,32	chr4	152953897	152959507	GH04J152953	.	chr4	152911569	152911570	FHDC1	+
chr4	152911569	152938834	FHDC1/GH04J152934	626	1538.4	eRNA_co-expression,Distance	237,177,32	chr4	152934765	152938834	GH04J152934	.	chr4	152911569	152911570	FHDC1	+
chr4	153114239	153152342	TRIM2/GH04J153114	10	20.74	eQTLs,C-HiC,Distance	162,20,47	chr4	153114239	153117898	GH04J153114	.	chr4	153152341	153152342	TRIM2	+
chr4	153127600	153152342	TRIM2/GH04J153127	4	4.97	eQTLs,Distance	162,20,47	chr4	153127600	153128285	GH04J153127	.	chr4	153152341	153152342	TRIM2	+
chr4	153142548	153152342	TRIM2/GH04J153142	6	12.08	eQTLs,Distance	162,20,47	chr4	153142548	153145341	GH04J153142	.	chr4	153152341	153152342	TRIM2	+
chr4	153151656	153154756	TRIM2/GH04J153151	554	1360.41	eQTLs,Distance	162,20,47	chr4	153151656	153154756	GH04J153151	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153297857	TRIM2/GH04J153295	6	11.64	eQTLs,Distance	162,20,47	chr4	153295014	153297857	GH04J153295	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153277353	TRIM2/GH04J153273	5	8.03	eQTLs,Distance	162,20,47	chr4	153273508	153277353	GH04J153273	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153269589	TRIM2/GH04J153266	9	17.35	eQTLs,Distance	162,20,47	chr4	153266652	153269589	GH04J153266	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153261769	TRIM2/GH04J153259	10	20.16	eQTLs,Distance	162,20,47	chr4	153259880	153261769	GH04J153259	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153259118	TRIM2/GH04J153256	456	1120.39	eQTLs,Distance	162,20,47	chr4	153256705	153259118	GH04J153256	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153250929	TRIM2/GH04J153247	21	47.22	eQTLs,C-HiC,Distance	162,20,47	chr4	153247915	153250929	GH04J153247	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153246062	TRIM2/GH04J153244	4	5.3	C-HiC,Distance	162,20,47	chr4	153244452	153246062	GH04J153244	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153244216	TRIM2/GH04J153240	6	10.26	eQTLs,Distance	162,20,47	chr4	153240990	153244216	GH04J153240	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153235198	TRIM2/GH04J153232	16	35.3	eQTLs,C-HiC,eRNA_co-expression,Distance	162,20,47	chr4	153232768	153235198	GH04J153232	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153224623	TRIM2/GH04J153218	21	48.81	eQTLs,C-HiC,Distance	162,20,47	chr4	153218195	153224623	GH04J153218	.	chr4	153152341	153152342	TRIM2	+
chr4	153152341	153210045	TRIM2/GH04J153202	641	1576.71	eQTLs,Distance	162,20,47	chr4	153202766	153210045	GH04J153202	.	chr4	153152341	153152342	TRIM2	+
chr4	153344648	153440475	MND1/GH04J153438	8	16.66	C-HiC,eRNA_co-expression	119,172,48	chr4	153438117	153440475	GH04J153438	.	chr4	153344648	153344649	MND1	+
chr4	153425461	153466346	TMEM131L/GH04J153425	9	19.67	C-HiC,eRNA_co-expression,Distance	162,20,47	chr4	153425461	153429858	GH04J153425	.	chr4	153466345	153466346	TMEM131L	+
chr4	153432508	153466346	TMEM131L/GH04J153432	10	21.13	C-HiC,Distance	162,20,47	chr4	153432508	153434886	GH04J153432	.	chr4	153466345	153466346	TMEM131L	+
chr4	153438117	153466346	TMEM131L/GH04J153438	14	31	C-HiC,eRNA_co-expression,Distance	162,20,47	chr4	153438117	153440475	GH04J153438	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153627329	TMEM131L/GH04J153627	3	3.36	eRNA_co-expression,Distance	162,20,47	chr4	153627194	153627329	GH04J153627	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153576600	TMEM131L/GH04J153576	5	9.38	C-HiC,Distance	162,20,47	chr4	153576000	153576600	GH04J153576	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153575007	TMEM131L/GH04J153572	7	13.16	C-HiC,Distance	162,20,47	chr4	153572952	153575007	GH04J153572	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153569958	TMEM131L/GH04J153569	4	5.78	C-HiC,Distance	162,20,47	chr4	153569808	153569958	GH04J153569	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153567172	TMEM131L/GH04J153566	5	8.64	C-HiC,Distance	162,20,47	chr4	153566288	153567172	GH04J153566	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153565539	TMEM131L/GH04J153564	8	15.47	C-HiC,Distance	162,20,47	chr4	153564139	153565539	GH04J153564	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153556743	TMEM131L/GH04J153552	6	11.36	C-HiC,Distance	162,20,47	chr4	153552638	153556743	GH04J153552	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153545984	TMEM131L/GH04J153544	4	6.45	C-HiC,Distance	162,20,47	chr4	153544122	153545984	GH04J153544	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153533045	TMEM131L/GH04J153532	4	7.11	C-HiC,Distance	162,20,47	chr4	153532424	153533045	GH04J153532	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153532399	TMEM131L/GH04J153527	8	15.31	C-HiC,Distance	162,20,47	chr4	153527365	153532399	GH04J153527	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153526445	TMEM131L/GH04J153517	8	15.67	C-HiC,Distance	162,20,47	chr4	153517555	153526445	GH04J153517	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153515473	TMEM131L/GH04J153512	9	17.87	eQTLs,C-HiC,Distance	162,20,47	chr4	153512732	153515473	GH04J153512	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153500434	TMEM131L/GH04J153494	4	7.05	eQTLs,Distance	162,20,47	chr4	153494557	153500434	GH04J153494	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153493200	TMEM131L/GH04J153485	12	25.38	eQTLs,C-HiC,Distance	162,20,47	chr4	153485333	153493200	GH04J153485	.	chr4	153466345	153466346	TMEM131L	+
chr4	153466345	153481778	TMEM131L/GH04J153481	3	3.13	eQTLs,Distance	162,20,47	chr4	153481628	153481778	GH04J153481	.	chr4	153466345	153466346	TMEM131L	+
chr4	153640167	153662399	LOC100419170/GH04J153660	4	5.78	eQTLs,Distance	217,83,25	chr4	153660001	153662399	GH04J153660	.	chr4	153640167	153640168	LOC100419170	+
chr4	153640167	153657000	LOC100419170/GH04J153654	4	6.57	eQTLs,Distance	217,83,25	chr4	153654785	153657000	GH04J153654	.	chr4	153640167	153640168	LOC100419170	+
chr4	153640167	153653436	LOC100419170/GH04J153650	4	5.7	eQTLs,Distance	217,83,25	chr4	153650621	153653436	GH04J153650	.	chr4	153640167	153640168	LOC100419170	+
chr4	153649786	153684070	TLR2/GH04J153649	12	26.87	eQTLs,eRNA_co-expression	126,47,142	chr4	153649786	153650175	GH04J153649	.	chr4	153684069	153684070	TLR2	+
chr4	153650621	153684070	TLR2/GH04J153650	23	52.07	eQTLs,eRNA_co-expression	126,47,142	chr4	153650621	153653436	GH04J153650	.	chr4	153684069	153684070	TLR2	+
chr4	153654785	153684070	TLR2/GH04J153654	19	43	eQTLs,eRNA_co-expression	126,47,142	chr4	153654785	153657000	GH04J153654	.	chr4	153684069	153684070	TLR2	+
chr4	153659313	153684070	TLR2/GH04J153659	4	5.56	eRNA_co-expression,Distance	126,47,142	chr4	153659313	153659690	GH04J153659	.	chr4	153684069	153684070	TLR2	+
chr4	153660001	153760235	RNF175/GH04J153660	8	16.93	eQTLs,C-HiC	77,190,238	chr4	153660001	153662399	GH04J153660	.	chr4	153760234	153760235	RNF175	-
chr4	153660001	153684070	TLR2/GH04J153660	6	10.79	eQTLs,Distance	126,47,142	chr4	153660001	153662399	GH04J153660	.	chr4	153684069	153684070	TLR2	+
chr4	153676277	153684070	TLR2/GH04J153676	13	27.8	eQTLs,eRNA_co-expression,Distance	126,47,142	chr4	153676277	153677818	GH04J153676	.	chr4	153684069	153684070	TLR2	+
chr4	153683400	153760235	RNF175/GH04J153683	8	16.69	eQTLs,C-HiC	77,190,238	chr4	153683400	153686600	GH04J153683	.	chr4	153760234	153760235	RNF175	-
chr4	153683400	153686600	TLR2/GH04J153683	286	702.04	eQTLs,Distance	126,47,142	chr4	153683400	153686600	GH04J153683	.	chr4	153684069	153684070	TLR2	+
chr4	153712737	153749294	LOC105377499/GH04J153747	5	8.58	C-HiC,Distance	119,172,48	chr4	153747895	153749294	GH04J153747	.	chr4	153712737	153712738	LOC105377499	+
chr4	153712737	153747800	LOC105377499/GH04J153748	3	4.81	C-HiC,Distance	119,172,48	chr4	153747400	153747800	GH04J153748	.	chr4	153712737	153712738	LOC105377499	+
chr4	153747895	153760235	RNF175/GH04J153747	3	3.73	eQTLs,Distance	77,190,238	chr4	153747895	153749294	GH04J153747	.	chr4	153760234	153760235	RNF175	-
chr4	153787327	153791800	SFRP2/GH04J153787	466	1143.48	eRNA_co-expression,Distance	162,20,47	chr4	153787327	153791800	GH04J153787	.	chr4	153789119	153789120	SFRP2	-
chr4	154415439	154495570	DCHS2/GH04J154415	4	5.5	eQTLs,Distance	77,190,238	chr4	154415439	154417838	GH04J154415	.	chr4	154495569	154495570	DCHS2	-
chr4	154489870	154495570	DCHS2/GH04J154489	418	1025.38	eQTLs,Distance	77,190,238	chr4	154489870	154492400	GH04J154489	.	chr4	154495569	154495570	DCHS2	-
chr4	154549310	154612967	FGG/GH04J154549	24	55.15	eQTLs,C-HiC	77,190,238	chr4	154549310	154551173	GH04J154549	.	chr4	154612966	154612967	FGG	-
chr4	154549310	154551173	PLRG1/GH04J154549	524	1287.35	eQTLs,Distance	217,83,25	chr4	154549310	154551173	GH04J154549	.	chr4	154550434	154550435	PLRG1	-
chr4	154589171	154612967	FGG/GH04J154589	7	14.76	eQTLs,Distance	77,190,238	chr4	154589171	154592491	GH04J154589	.	chr4	154612966	154612967	FGG	-
chr4	154626600	154627591	LRAT/GH04J154626	395	969.91	eQTLs,Distance	162,20,47	chr4	154626600	154627591	GH04J154626	.	chr4	154626944	154626945	LRAT	+
chr4	154626944	154742984	LRAT/GH04J154740	4	7.14	C-HiC,Distance	162,20,47	chr4	154740982	154742984	GH04J154740	.	chr4	154626944	154626945	LRAT	+
chr4	154626944	154739445	LRAT/GH04J154738	4	5.3	C-HiC,Distance	162,20,47	chr4	154738097	154739445	GH04J154738	.	chr4	154626944	154626945	LRAT	+
chr4	154626944	154722613	LRAT/GH04J154718	8	15.06	C-HiC,Distance	162,20,47	chr4	154718409	154722613	GH04J154718	.	chr4	154626944	154626945	LRAT	+
chr4	154626944	154660904	LRAT/GH04J154659	8	15.54	C-HiC,Distance	162,20,47	chr4	154659550	154660904	GH04J154659	.	chr4	154626944	154626945	LRAT	+
chr4	155173715	155377678	ENSG00000250910/GH04J155375	7	13.55	eQTLs,Distance	0,114,189	chr4	155375923	155377678	GH04J155375	.	chr4	155173715	155173716	ENSG00000250910	+
chr4	155525988	155666568	GUCY1A1/GH04J155525	3	4.67	eQTLs,Distance	126,47,142	chr4	155525988	155527435	GH04J155525	.	chr4	155666567	155666568	GUCY1A1	+
chr4	155628541	155666568	GUCY1A1/GH04J155628	4	5.28	eQTLs,Distance	126,47,142	chr4	155628541	155630364	GH04J155628	.	chr4	155666567	155666568	GUCY1A1	+
chr4	155637453	155666568	GUCY1A1/GH04J155637	6	10.33	C-HiC,Distance	126,47,142	chr4	155637453	155640403	GH04J155637	.	chr4	155666567	155666568	GUCY1A1	+
chr4	155757989	155760774	GUCY1B1/GH04J155757	500	1229.13	eQTLs,Distance	162,20,47	chr4	155757989	155760774	GH04J155757	.	chr4	155758972	155758973	GUCY1B1	+
